name,location,categories,rating,price,Type,latitude,longitude,free_bikes
Tower Hamlets Cemetery Park,"200123 - Burdett Road, Mile End","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.516196,-0.029138,30
Mile End Park Leisure Centre,"200123 - Burdett Road, Mile End","[{'alias': 'recreation', 'title': 'Recreation Centers'}]",4.5,,Park,51.516196,-0.029138,30
Spencer Park,"200187 - Morie Street, Wandsworth","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.45995384,-0.190184054,9
Falcon Glade,"300100 - Limburg Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.4619230679,-0.165297856693,9
Falcon Park,"300100 - Limburg Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.4619230679,-0.165297856693,9
Wandsworth Common,"300100 - Limburg Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.4619230679,-0.165297856693,9
Shillington Park,"300100 - Limburg Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.0,,Park,51.4619230679,-0.165297856693,9
Spencer Park,"300100 - Limburg Road, Clapham Junction","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.4619230679,-0.165297856693,9
Notting Hill,"002682 - Turquoise Island, Notting Hill","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.51431171,-0.200838199,15
Diana Memorial Playground,"002682 - Turquoise Island, Notting Hill","[{'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.5,,Park,51.51431171,-0.200838199,15
BaySixty6,"002682 - Turquoise Island, Notting Hill","[{'alias': 'skate_parks', 'title': 'Skate Parks'}]",3.0,,Park,51.51431171,-0.200838199,15
Notting Hill Gate,"002682 - Turquoise Island, Notting Hill","[{'alias': 'trainstations', 'title': 'Train Stations'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.51431171,-0.200838199,15
Vauxhall Gardens,"200133 - South Lambeth Road, Vauxhall","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'horsebackriding', 'title': 'Horseback Riding'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.0,,Park,51.481747,-0.124642,2
Vauxhall Park,"200133 - South Lambeth Road, Vauxhall","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.481747,-0.124642,2
St Georges Square,"200133 - South Lambeth Road, Vauxhall","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.481747,-0.124642,2
Wandsworth Park,"300042 - Upper Richmond Road, Putney","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.45971528,-0.212145939,16
Greenwich Foot Tunnel,"200092 - Mudchute DLR, Cubitt Town","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,,Park,51.490645,-0.014582,12
Russia Dock Woodland,"300252 - Canada Water Station, Rotherhithe","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.498439,-0.049150215,18
Southwark Park,"300252 - Canada Water Station, Rotherhithe","[{'alias': 'social_clubs', 'title': 'Social Clubs'}, {'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.498439,-0.049150215,18
King George's Field,"300252 - Canada Water Station, Rotherhithe","[{'alias': 'playgrounds', 'title': 'Playgrounds'}, {'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.498439,-0.049150215,18
Southwark Park,"300252 - Canada Water Station, Rotherhithe","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.498439,-0.049150215,18
Stave Hill Ecological Park,"300252 - Canada Water Station, Rotherhithe","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'localflavor', 'title': 'Local Flavor'}]",5.0,,Park,51.498439,-0.049150215,18
St Luke's Gardens,"022182 - South Parade, Chelsea","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.48902,-0.17524,5
Chelsea Physic Garden,"022182 - South Parade, Chelsea","[{'alias': 'gardens', 'title': 'Botanical Gardens'}]",4.5,,Park,51.48902,-0.17524,5
Chelsea Green,"022182 - South Parade, Chelsea","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.48902,-0.17524,5
Brompton Cemetery,"022182 - South Parade, Chelsea","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.48902,-0.17524,5
Albert Bridge,"022182 - South Parade, Chelsea","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,,Park,51.48902,-0.17524,5
Vauxhall Gardens,"001093 - Kennington Cross, Kennington","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'horsebackriding', 'title': 'Horseback Riding'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.0,,Park,51.48894022,-0.111435796,22
Kennington Park,"001093 - Kennington Cross, Kennington","[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",4.0,,Park,51.48894022,-0.111435796,22
Victoria Tower Gardens,"001093 - Kennington Cross, Kennington","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.48894022,-0.111435796,22
Vauxhall Park,"001093 - Kennington Cross, Kennington","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.48894022,-0.111435796,22
Archbishop's Park Tennis Court,"001093 - Kennington Cross, Kennington","[{'alias': 'tennis', 'title': 'Tennis'}]",1.0,,Park,51.48894022,-0.111435796,22
Potters Fields Park,"200193 - Snowsfields, London Bridge","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.50215353,-0.083632928,31
The View From The Shard,"200193 - Snowsfields, London Bridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.50215353,-0.083632928,31
Mint Street Adventure Playground,"200193 - Snowsfields, London Bridge","[{'alias': 'arts', 'title': 'Arts & Entertainment'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,,Park,51.50215353,-0.083632928,31
Leathermarket Gardens,"200193 - Snowsfields, London Bridge","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.50215353,-0.083632928,31
Tanner Street Park,"200193 - Snowsfields, London Bridge","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.50215353,-0.083632928,31
Park Street Bench,"200193 - Snowsfields, London Bridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.50215353,-0.083632928,31
Trinity Square Gardens,"200193 - Snowsfields, London Bridge","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.50215353,-0.083632928,31
Tower Bridge,"200193 - Snowsfields, London Bridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'localflavor', 'title': 'Local Flavor'}]",4.5,,Park,51.50215353,-0.083632928,31
London Bridge,"200193 - Snowsfields, London Bridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.50215353,-0.083632928,31
Tower of London,"200193 - Snowsfields, London Bridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.50215353,-0.083632928,31
Bermondsey Spa Gardens,"200193 - Snowsfields, London Bridge","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",4.0,,Park,51.50215353,-0.083632928,31
Southwark Bridge,"200193 - Snowsfields, London Bridge","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.50215353,-0.083632928,31
Mile End Park,"200150 - Cantrell Road, Bow","[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",4.5,,Park,51.521564,-0.022694,3
Tower Hamlets Cemetery Park,"200150 - Cantrell Road, Bow","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.521564,-0.022694,3
Mile End Park Leisure Centre,"200150 - Cantrell Road, Bow","[{'alias': 'recreation', 'title': 'Recreation Centers'}]",4.5,,Park,51.521564,-0.022694,3
Langdon Park Community Sports Centre,"200150 - Cantrell Road, Bow","[{'alias': 'recreation', 'title': 'Recreation Centers'}]",3.0,,Park,51.521564,-0.022694,3
Hyde Park,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.5099923,-0.143495266,4
Green Park,"003431 - Grafton Street, Mayfair","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.5099923,-0.143495266,4
St James's Park,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.5099923,-0.143495266,4
Golden Square,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.5099923,-0.143495266,4
Mount Street Gardens,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.5099923,-0.143495266,4
Grosvenor Square,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.5099923,-0.143495266,4
Soho Square,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.5099923,-0.143495266,4
Berkeley Square,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.5099923,-0.143495266,4
St James Square,"003431 - Grafton Street, Mayfair","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.5099923,-0.143495266,4
Cavendish Square,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.5099923,-0.143495266,4
Piccadilly Circus,"003431 - Grafton Street, Mayfair","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.5099923,-0.143495266,4
Leicester Square Gardens,"003431 - Grafton Street, Mayfair","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,,Park,51.5099923,-0.143495266,4
Bloomsbury Square Gardens,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.5099923,-0.143495266,4
Buckingham Palace,"003431 - Grafton Street, Mayfair","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.5099923,-0.143495266,4
Wellington Arch,"003431 - Grafton Street, Mayfair","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,,Park,51.5099923,-0.143495266,4
Spencer House,"003431 - Grafton Street, Mayfair","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,,Park,51.5099923,-0.143495266,4
Brown Hart Gardens,"003431 - Grafton Street, Mayfair","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.5099923,-0.143495266,4
Hanover Square,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.5099923,-0.143495266,4
St James's Park Lake,"003431 - Grafton Street, Mayfair","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'lakes', 'title': 'Lakes'}]",4.5,,Park,51.5099923,-0.143495266,4
Leicester Square,"003431 - Grafton Street, Mayfair","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.5099923,-0.143495266,4
Leathermarket Gardens,"001017 - Great Dover Street, The Borough","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.49738251,-0.089446947,21
Potters Fields Park,"001017 - Great Dover Street, The Borough","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.49738251,-0.089446947,21
The View From The Shard,"001017 - Great Dover Street, The Borough","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.49738251,-0.089446947,21
Mint Street Adventure Playground,"001017 - Great Dover Street, The Borough","[{'alias': 'arts', 'title': 'Arts & Entertainment'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,,Park,51.49738251,-0.089446947,21
Tanner Street Park,"001017 - Great Dover Street, The Borough","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.49738251,-0.089446947,21
Tower Bridge,"001017 - Great Dover Street, The Borough","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'localflavor', 'title': 'Local Flavor'}]",4.5,,Park,51.49738251,-0.089446947,21
Crossrail Place Roof Garden,"200066 - Import Dock, Canary Wharf","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.505772,-0.016460175,31
Canary Wharf,"200066 - Import Dock, Canary Wharf","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'sharedofficespaces', 'title': 'Shared Office Spaces'}, {'alias': 'shoppingcenters', 'title': 'Shopping Centers'}]",4.0,££,Park,51.505772,-0.016460175,31
Waterloo Millennium Green,"300238 - Southwark Street, Bankside","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.5054099403,-0.0983410884509,21
Mint Street Adventure Playground,"300238 - Southwark Street, Bankside","[{'alias': 'arts', 'title': 'Arts & Entertainment'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,,Park,51.5054099403,-0.0983410884509,21
The View From The Shard,"300238 - Southwark Street, Bankside","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.5054099403,-0.0983410884509,21
Park Street Bench,"300238 - Southwark Street, Bankside","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.5054099403,-0.0983410884509,21
Bernie Spain Gardens,"300238 - Southwark Street, Bankside","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.5054099403,-0.0983410884509,21
Southwark Bridge,"300238 - Southwark Street, Bankside","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.5054099403,-0.0983410884509,21
Millennium Bridge,"300238 - Southwark Street, Bankside","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.5054099403,-0.0983410884509,21
St. Paul's Cathedral,"300238 - Southwark Street, Bankside","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'churches', 'title': 'Churches'}]",4.5,,Park,51.5054099403,-0.0983410884509,21
London Bridge,"300238 - Southwark Street, Bankside","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.5054099403,-0.0983410884509,21
St. Johns Church,"300238 - Southwark Street, Bankside","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.5054099403,-0.0983410884509,21
City Of London,"300238 - Southwark Street, Bankside","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,,Park,51.5054099403,-0.0983410884509,21
Millennium Green,"300238 - Southwark Street, Bankside","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.5054099403,-0.0983410884509,21
South Park,"200040 - Broomhouse Lane, Parsons Green","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.46841875,-0.199135704,17
Wandsworth Park,"200040 - Broomhouse Lane, Parsons Green","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.46841875,-0.199135704,17
Hurlingham Park,"200040 - Broomhouse Lane, Parsons Green","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.46841875,-0.199135704,17
Greenwich Foot Tunnel,"200018 - Spindrift Avenue, Millwall","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,,Park,51.49109,-0.018716,3
The View From The Shard,"000999 - Queen Street 1, Bank","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.51155322,-0.0929401,7
Finsbury Avenue Square,"000999 - Queen Street 1, Bank","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.51155322,-0.0929401,7
Finsbury Circus Garden,"000999 - Queen Street 1, Bank","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51155322,-0.0929401,7
Postman's Park,"000999 - Queen Street 1, Bank","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.51155322,-0.0929401,7
Park Street Bench,"000999 - Queen Street 1, Bank","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.51155322,-0.0929401,7
West Smithfield Garden,"000999 - Queen Street 1, Bank","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51155322,-0.0929401,7
Russell Park,"000999 - Queen Street 1, Bank","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.51155322,-0.0929401,7
St. Paul's Cathedral,"000999 - Queen Street 1, Bank","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'churches', 'title': 'Churches'}]",4.5,,Park,51.51155322,-0.0929401,7
Sky Garden,"000999 - Queen Street 1, Bank","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.51155322,-0.0929401,7
Southwark Bridge,"000999 - Queen Street 1, Bank","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.51155322,-0.0929401,7
Millennium Bridge,"000999 - Queen Street 1, Bank","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.51155322,-0.0929401,7
London Bridge,"000999 - Queen Street 1, Bank","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.51155322,-0.0929401,7
Exchange Square,"000999 - Queen Street 1, Bank","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51155322,-0.0929401,7
St Alphage's Church Ruins,"000999 - Queen Street 1, Bank","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'localflavor', 'title': 'Local Flavor'}]",3.0,,Park,51.51155322,-0.0929401,7
City Of London,"000999 - Queen Street 1, Bank","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,,Park,51.51155322,-0.0929401,7
Paternoster Square,"000999 - Queen Street 1, Bank","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,,Park,51.51155322,-0.0929401,7
Battersea Park,"200179 - Silverthorne Road, Battersea","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.47286577,-0.148059277,15
Latchmere Recreation Ground & Play Space,"200179 - Silverthorne Road, Battersea","[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,,Park,51.47286577,-0.148059277,15
Battersea Park,"200179 - Silverthorne Road, Battersea","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.47286577,-0.148059277,15
Paddington Street Gardens,"001152 - Marylebone Lane, Marylebone","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51475963,-0.148105415,9
Grosvenor Square,"001152 - Marylebone Lane, Marylebone","[{'alias': 'parks', 'title': 'Parks'}]",5.0,,Park,51.51475963,-0.148105415,9
Mount Street Gardens,"001152 - Marylebone Lane, Marylebone","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.51475963,-0.148105415,9
Golden Square,"001152 - Marylebone Lane, Marylebone","[{'alias': 'parks', 'title': 'Parks'}]",3.5,,Park,51.51475963,-0.148105415,9
Cavendish Square,"001152 - Marylebone Lane, Marylebone","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51475963,-0.148105415,9
Crabtree Fields,"001152 - Marylebone Lane, Marylebone","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51475963,-0.148105415,9
Fitzrovia Square,"001152 - Marylebone Lane, Marylebone","[{'alias': 'parks', 'title': 'Parks'}]",3.0,,Park,51.51475963,-0.148105415,9
St James Square,"001152 - Marylebone Lane, Marylebone","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.51475963,-0.148105415,9
Berkeley Square,"001152 - Marylebone Lane, Marylebone","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51475963,-0.148105415,9
Brown Hart Gardens,"001152 - Marylebone Lane, Marylebone","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51475963,-0.148105415,9
Piccadilly Circus,"001152 - Marylebone Lane, Marylebone","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,,Park,51.51475963,-0.148105415,9
Manchester Square,"001152 - Marylebone Lane, Marylebone","[{'alias': 'parks', 'title': 'Parks'}]",4.0,,Park,51.51475963,-0.148105415,9
Hanover Square,"001152 - Marylebone Lane, Marylebone","[{'alias': 'parks', 'title': 'Parks'}]",4.5,,Park,51.51475963,-0.148105415,9
Animals In War Memorial,"001152 - Marylebone Lane, Marylebone","[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,,Park,51.51475963,-0.148105415,9
