fsq_id,location,poi_type
4e01dfbb1f6ef39c29445c84,"300239 - Victory Place, Walworth","['Gourmet Store', 'Grocery Store / Supermarket']"
61f505c59281f85d369e54a3,"300239 - Victory Place, Walworth",['Tennis Court']
5fa8f02b75f59f4a063973fa,"300239 - Victory Place, Walworth",['Hospital']
55f784c3a1284828d2304cc6,"300239 - Victory Place, Walworth",['Flower Store']
4eb9ae3229c2dcd4416f5b4a,"300239 - Victory Place, Walworth",['Office']
5bfa64ba628c83002c931775,"300239 - Victory Place, Walworth",['Grocery Store / Supermarket']
59e24c0d4382ab4fb1102cf0,"300239 - Victory Place, Walworth",['Fish and Chips Shop']
53d769f7498eb348d4fc324a,"300239 - Victory Place, Walworth",['Hospital']
53fc7458498e8a988481fddd,"300239 - Victory Place, Walworth",['Event Space']
4be1d7b8ae55a593bfbb5b62,"200208 - Sugden Road, Clapham",['Resort']
52bc74c7498e894d9724b34f,"200208 - Sugden Road, Clapham",['Lounge']
4ac518f6f964a5207faf20e3,"200208 - Sugden Road, Clapham",['Spa']
4bfd101a4cf820a180d8ebf4,"200208 - Sugden Road, Clapham",['Tennis Court']
4d4481964e5d3704cf68ec93,"200208 - Sugden Road, Clapham","['Tea Room', 'Restaurant']"
4affd9cdf964a520283a22e3,"200208 - Sugden Road, Clapham",['Hotel']
510a9043e4b053a9d5ebeeb9,"200208 - Sugden Road, Clapham","[""Children's Clothing Store"", 'Clothing Store', ""Men's Store""]"
593ea3a4b2958f0371242d3d,"200208 - Sugden Road, Clapham",['Park']
4f58aa907beb8a9809cf1afd,"200208 - Sugden Road, Clapham",['Parking']
50896c8be4b0f94297081043,"200208 - Sugden Road, Clapham",['Coffee Shop']
53485a14498e376571ea9795,"001171 - New Road 1 , Whitechapel","['Beer Bar', 'Restaurant']"
53663ded498eed6f1a1f4ab0,"001171 - New Road 1 , Whitechapel",['Flower Store']
5ab77d6cf427de75cdf923e9,"001171 - New Road 1 , Whitechapel",['Arepa Restaurant']
4bdb1bab2a3a0f478e73adb6,"001171 - New Road 1 , Whitechapel",['Hotel']
4d5fddbc29ef236a70f29d59,"001171 - New Road 1 , Whitechapel",['Soccer Field']
5665d659498e7a56d5c52808,"001171 - New Road 1 , Whitechapel",['Convenience Store']
4b8bbb69f964a520cba832e3,"001171 - New Road 1 , Whitechapel",['Park']
511e7cd0e4b0eaecfc0f759c,"001171 - New Road 1 , Whitechapel","['Cocktail Bar', 'Pub', 'Restaurant']"
4eee37fbb634f7544426c447,"001171 - New Road 1 , Whitechapel",['Yoga Studio']
4ce010073644a093d2c5559f,"001171 - New Road 1 , Whitechapel",['Housewares Store']
57010375498efec398364190,"002665 - Lord's, St. John's Wood",['Fast Food Restaurant']
5921ef7b4c954c04e9ae41ea,"002665 - Lord's, St. John's Wood","['Bar', 'Restaurant']"
60a8ff061bae5702ba2959ca,"002665 - Lord's, St. John's Wood","['Café', 'Coffee Shop']"
563e00fecd10e4161db86f57,"002665 - Lord's, St. John's Wood","['Arts and Entertainment', 'Bar', 'Restaurant']"
5f5ffd9dfd76be70ada81ba7,"002665 - Lord's, St. John's Wood",['Hair Salon']
4e99ab995c5caa2f4521acc1,"002665 - Lord's, St. John's Wood","['Butcher', 'Meat and Seafood Store']"
4c790142566db60c6d53430e,"002665 - Lord's, St. John's Wood",['Health and Beauty Service']
4fc60766e4b0bf2780276d48,"002665 - Lord's, St. John's Wood",['Health Food Store']
50781687e4b065f1dc762fcd,"002665 - Lord's, St. John's Wood",['Clothing Store']
4ec151c2d3e3700a5c318167,"002665 - Lord's, St. John's Wood",['Real Estate Agency']
4bcc44fc937ca593e3c3aa92,"200246 - Eagle Wharf Road, Hoxton",['Park']
4ad3be62f964a52012e620e3,"200246 - Eagle Wharf Road, Hoxton",['Park']
4dac47518154abafc2d3c948,"200246 - Eagle Wharf Road, Hoxton",['Park']
4dee0f06d22deb0316eccbd1,"200246 - Eagle Wharf Road, Hoxton",['Park']
4b488723f964a520ca4e26e3,"200246 - Eagle Wharf Road, Hoxton",['Park']
4fc4c82fe4b087a3e30228e8,"200246 - Eagle Wharf Road, Hoxton",['Scenic Lookout']
73109d357af14f0b08a911db,"200246 - Eagle Wharf Road, Hoxton",[]
5182a46e498efd641fd9a954,"200246 - Eagle Wharf Road, Hoxton",['Parking']
4cbe90c27dc9a093adcd33f5,"200246 - Eagle Wharf Road, Hoxton",['Parking']
517026bae4b017b07cc7c762,"200246 - Eagle Wharf Road, Hoxton",['Parking']
4ac518e1f964a5205baa20e3,"001027 - Warwick Avenue Station, Maida Vale",['Restaurant']
4e1b1af988770d5776e3b8ad,"001027 - Warwick Avenue Station, Maida Vale",['Landmarks and Outdoors']
57d88315498e6930330ec195,"001027 - Warwick Avenue Station, Maida Vale",['Hotel']
5375c48e498ee240e0bde532,"001027 - Warwick Avenue Station, Maida Vale",['Hotel']
4ac518b7f964a52055a120e3,"001027 - Warwick Avenue Station, Maida Vale","['Hostel', 'Hotel']"
4dc5575b2271f27051299d21,"001027 - Warwick Avenue Station, Maida Vale",['Hotel']
4d516862dcce224bb5bee11b,"001027 - Warwick Avenue Station, Maida Vale",['Food Truck']
4b7d19bdf964a52098ae2fe3,"001027 - Warwick Avenue Station, Maida Vale",['Hotel']
4ac518b6f964a52011a120e3,"001027 - Warwick Avenue Station, Maida Vale",['Hotel']
52cb11aa11d2704e0af0c7af,"001027 - Warwick Avenue Station, Maida Vale",['Residential Building']
4d9f608b0ea841bde47adbd7,"300208 - Lavington Street, Bankside",['Grocery Store / Supermarket']
4ad3be62f964a52012e620e3,"300208 - Lavington Street, Bankside",['Park']
50780793e4b0c101c575bb8e,"300208 - Lavington Street, Bankside",['Parking']
4c1b2d508b3aa593c6cd965f,"300208 - Lavington Street, Bankside","['Café', 'Coffee Shop', 'Restaurant']"
5783cb5c498e3c23309460e6,"300208 - Lavington Street, Bankside",['Chinese Restaurant']
4c5be0d57735c9b61bb58a72,"300208 - Lavington Street, Bankside",['Office']
6144b11cb3ad4b303b074e57,"300208 - Lavington Street, Bankside",[]
4bb23e8aa32876b01d5600fe,"300208 - Lavington Street, Bankside",['Office']
4cbe90c27dc9a093adcd33f5,"300208 - Lavington Street, Bankside",['Parking']
35899694a43e4ca4854e0eb2,"300208 - Lavington Street, Bankside",['Sports and Recreation']
4adc4b7df964a520ab2b21e3,"200015 - Ladbroke Grove Central, Ladbroke Grove",['Bar']
50a2d278e4b08a3c648cb7d0,"200015 - Ladbroke Grove Central, Ladbroke Grove",['Landmarks and Outdoors']
4bd46b546f6495212c426dec,"200015 - Ladbroke Grove Central, Ladbroke Grove",['Park']
23dd6cdb163349bfef76ad25,"200015 - Ladbroke Grove Central, Ladbroke Grove","['Historic and Protected Site', 'Restaurant']"
5870de97a34642f3c25109f1,"200015 - Ladbroke Grove Central, Ladbroke Grove",['Real Estate Agency']
2f232bc1207c4e9983192c2a,"200015 - Ladbroke Grove Central, Ladbroke Grove",['Private School']
571648e1498eb0c09dd19d9e,"200015 - Ladbroke Grove Central, Ladbroke Grove",['Bus Stop']
992185a7103144b1903c4ad5,"200015 - Ladbroke Grove Central, Ladbroke Grove",['Arts and Entertainment']
4bc184892a89ef3b0381f288,"200015 - Ladbroke Grove Central, Ladbroke Grove",['Playground']
7fd154777ed04c74466866bc,"200015 - Ladbroke Grove Central, Ladbroke Grove",['Business and Professional Services']
4cf93e594464b60c5c0f65f8,"003456 - Portugal Street, Holborn","['Beer Bar', 'Pub', 'Restaurant']"
4fd365bee4b0dde49617482e,"003456 - Portugal Street, Holborn","['Caribbean Restaurant', 'Fast Food Restaurant']"
4b632c38f964a5201b682ae3,"003456 - Portugal Street, Holborn",['Department Store']
541322d1498ee067d8510a66,"003456 - Portugal Street, Holborn","['Cocktail Bar', 'Restaurant']"
5841e015af5c144c4e32aa65,"003456 - Portugal Street, Holborn",['New American Restaurant']
4da9bb7893a04642f06d914c,"003456 - Portugal Street, Holborn",['Gourmet Store']
505c9fece4b08887c5a1c097,"003456 - Portugal Street, Holborn","['Bakery', 'Cupcake Shop', 'Restaurant']"
4ec6c29499115348d82df135,"003456 - Portugal Street, Holborn",['Library']
5ab13bbe3fcee83e58bdf623,"003456 - Portugal Street, Holborn",['Restaurant']
4adf75d3f964a520ca7a21e3,"003456 - Portugal Street, Holborn",['Park']
54d77a21498e92bf4aa0a917,"200007 - Holden Street, Battersea","['Coffee Shop', 'Restaurant']"
4acf1a99f964a5206bd220e3,"200007 - Holden Street, Battersea","['Pub', 'Restaurant']"
4d066dd954d0236aaf3cf9d5,"200007 - Holden Street, Battersea",['Grocery Store / Supermarket']
62c4763fcbe28a224e136c41,"200007 - Holden Street, Battersea",['Bakery']
5c9396549411f2002b5fbfce,"200007 - Holden Street, Battersea",['Dining and Drinking']
4eb42f392c5b531419c69491,"200007 - Holden Street, Battersea",['Convenience Store']
4c1fa43c920076b03512c5e9,"200007 - Holden Street, Battersea",['Grocery Store / Supermarket']
61007322b7e0de1148739a9a,"200007 - Holden Street, Battersea",['Spanish Restaurant']
57a709dd498e8c3c690e45d4,"200007 - Holden Street, Battersea",['Lighting Store']
54b27b09498e7a32a0183464,"200007 - Holden Street, Battersea",['Deli']
5a6dd36b95d986525f90ec94,"200186 - Nantes Close, Wandsworth","['Café', 'Restaurant']"
4e0068e1091a5da4052a5553,"200186 - Nantes Close, Wandsworth",['Skate Park']
4f3cd542a17c8a4ed1db6367,"200186 - Nantes Close, Wandsworth",['Parking']
4df46d4dfa76abc3d8706f12,"200186 - Nantes Close, Wandsworth",['Parking']
4bcaf7860687ef3b40d3dccc,"200186 - Nantes Close, Wandsworth","['Café', 'Coffee Shop']"
4d442740bbb1a143bafa4272,"200186 - Nantes Close, Wandsworth",['Café']
4f66120de4b0e30d221aac64,"200186 - Nantes Close, Wandsworth",['Church']
5f3acb482d6941f5a6c68766,"200186 - Nantes Close, Wandsworth",[]
f8adf8ee3be24aec28549cb5,"200186 - Nantes Close, Wandsworth",['Hotel']
1415c06469e84a83f6f30b00,"200186 - Nantes Close, Wandsworth",['Hotel']
4b20abbbf964a520cc3324e3,"001064 - Old Street Station, St. Luke's",['Park']
4cfa5abfee9cb60cd8b289ad,"001064 - Old Street Station, St. Luke's","['Café', 'Coffee Shop', 'Restaurant']"
4e046b48b3ad42ccd5ee4aff,"001064 - Old Street Station, St. Luke's",['Park']
51aa077c498ed02962f0a978,"001064 - Old Street Station, St. Luke's",['Tennis Club']
5202920f498e012705f4c984,"001064 - Old Street Station, St. Luke's",['Bike Trail']
4c28509297d00f47e6b23fea,"001064 - Old Street Station, St. Luke's",['Office']
5c1fb9a2336273002cdd636e,"001064 - Old Street Station, St. Luke's",['Sports and Recreation']
4d73ff4b4729a09311624a00,"001064 - Old Street Station, St. Luke's",['Upholstery Service']
624716e7d05967199d311e3e,"001064 - Old Street Station, St. Luke's",['African Restaurant']
4b8576eef964a520a75f31e3,"001064 - Old Street Station, St. Luke's","['African Restaurant', 'Italian Restaurant']"
5bff90f72632ec002bff10fe,"300091 - Hortensia Road, West Brompton",['Coffee Shop']
4f06154493adf931df4a9d5f,"300091 - Hortensia Road, West Brompton",['Greek Restaurant']
4ae5031df964a52001a021e3,"300091 - Hortensia Road, West Brompton","['Pub', 'Gastropub']"
4fbcc834e4b04771aed38181,"300091 - Hortensia Road, West Brompton",['Laundry Service']
58761b830e0a1e75e2bdeebc,"300091 - Hortensia Road, West Brompton",['Flower Store']
568517fd498ecea142c49ff7,"300091 - Hortensia Road, West Brompton",['Nail Salon']
4d3305dcf8c9224bd992b6d2,"300091 - Hortensia Road, West Brompton",['Hair Salon']
563e00fecd10e4161db86f57,"300091 - Hortensia Road, West Brompton","['Arts and Entertainment', 'Bar', 'Restaurant']"
5a6dd36b95d986525f90ec94,"300091 - Hortensia Road, West Brompton","['Café', 'Restaurant']"
4f586a09e4b0a386de2dc0a0,"300091 - Hortensia Road, West Brompton",['Synagogue']
541322d1498ee067d8510a66,"200051 - Percival Street, Finsbury","['Cocktail Bar', 'Restaurant']"
4bf7dc6a5efe2d7fb39b6934,"200051 - Percival Street, Finsbury",['Park']
4fd365bee4b0dde49617482e,"200051 - Percival Street, Finsbury","['Caribbean Restaurant', 'Fast Food Restaurant']"
53fc6c81498eed608f057436,"200051 - Percival Street, Finsbury",['Park']
4fd76296e4b0e8d36e43a313,"200051 - Percival Street, Finsbury",['Park']
505c9fece4b08887c5a1c097,"200051 - Percival Street, Finsbury","['Bakery', 'Cupcake Shop', 'Restaurant']"
5ab13bbe3fcee83e58bdf623,"200051 - Percival Street, Finsbury",['Restaurant']
53d74640498e8f0cc768f818,"200051 - Percival Street, Finsbury","['Coffee Shop', 'Restaurant']"
5841e015af5c144c4e32aa65,"200051 - Percival Street, Finsbury",['New American Restaurant']
502ade20e4b0696a255e685c,"200051 - Percival Street, Finsbury",['Convenience Store']
4af14acbf964a520e9e021e3,"200217 - Disraeli Road, Putney",['Park']
4b5c1ae9f964a5202b2429e3,"200217 - Disraeli Road, Putney","[""Farmers' Market"", 'Grocery Store / Supermarket']"
4d8de28acb9b224bbd4d7641,"200217 - Disraeli Road, Putney",['Landmarks and Outdoors']
4bead18462c0c9287449e1d4,"200217 - Disraeli Road, Putney",['Café']
4ded4b7445dd3aa41d6246a0,"200217 - Disraeli Road, Putney",['Park']
4b9cceb1f964a520937c36e3,"200217 - Disraeli Road, Putney",['Bookstore']
4dea3f5688774880e3162731,"200217 - Disraeli Road, Putney",['Playground']
4dd8c33ad1647fcf3e6bfc85,"200217 - Disraeli Road, Putney",['Tennis Court']
a1b510d296ea4d8bd4e1642a,"200217 - Disraeli Road, Putney",['Vacation Rental']
520641a211d23e81b973f8b3,"200217 - Disraeli Road, Putney",['Golf Course']
4cb2bb3aeb65b1f75bb17ecd,"200241 - Bonner Gate, Victoria Park",['Gym and Studio']
4dd680fd1838b8561cce769e,"200241 - Bonner Gate, Victoria Park",['Urban Park']
4c4f48e198c8ef3b7690391d,"200241 - Bonner Gate, Victoria Park","['Coffee Shop', 'Ice Cream Parlor', 'Restaurant']"
53485a14498e376571ea9795,"200241 - Bonner Gate, Victoria Park","['Beer Bar', 'Restaurant']"
5800a37ad67cc1f3e994344b,"200241 - Bonner Gate, Victoria Park",['Shopping Plaza']
5665d659498e7a56d5c52808,"200241 - Bonner Gate, Victoria Park",['Convenience Store']
597b20ea2f97ec3533f1d470,"200241 - Bonner Gate, Victoria Park",['Rental Car Location']
596ce0bead17897fe0eb9e35,"200241 - Bonner Gate, Victoria Park",['Clothing Store']
5ab77d6cf427de75cdf923e9,"200241 - Bonner Gate, Victoria Park",['Arepa Restaurant']
50c726a1e4b0fd6d03d50444,"200241 - Bonner Gate, Victoria Park",['Convenience Store']
4b8aaf57f964a520aa7932e3,"003425 - Northington Street , Holborn",['Lodging']
5be5dff31f7440002ca8b7aa,"003425 - Northington Street , Holborn",['Polish Restaurant']
4adefb6cf964a520f77621e3,"003425 - Northington Street , Holborn","['Pub', 'Thai Restaurant']"
4c0917a9ffb8c9b6c33f6961,"003425 - Northington Street , Holborn",['Lodging']
5834ced79343e004a0f897fc,"003425 - Northington Street , Holborn",['Lodging']
5cf57f6d66f3cd002c4d2d6d,"003425 - Northington Street , Holborn",['Grocery Store / Supermarket']
4ccc2d3532e776b02c78da27,"003425 - Northington Street , Holborn","['Asian Restaurant', 'Sushi Restaurant']"
54401384498e91d43f178011,"003425 - Northington Street , Holborn",['Art Gallery']
4cce72af566aa093f3582dfd,"003425 - Northington Street , Holborn",['Gym and Studio']
58cc4d41bd871313118c9b99,"003425 - Northington Street , Holborn","['Cocktail Bar', 'Restaurant']"
5834ced79343e004a0f897fc,"001133 - Baylis Road, Waterloo",['Lodging']
525cebc7498eea1c81f7ea67,"001133 - Baylis Road, Waterloo","['Café', 'Restaurant']"
4e7c4d38183853fb9f712dcb,"001133 - Baylis Road, Waterloo","['Café', 'Coffee Shop']"
58cc4d41bd871313118c9b99,"001133 - Baylis Road, Waterloo","['Cocktail Bar', 'Restaurant']"
4adefb6cf964a520f77621e3,"001133 - Baylis Road, Waterloo","['Pub', 'Thai Restaurant']"
54401384498e91d43f178011,"001133 - Baylis Road, Waterloo",['Art Gallery']
4b912248f964a520c2a533e3,"001133 - Baylis Road, Waterloo",['Playground']
4b8aaf57f964a520aa7932e3,"001133 - Baylis Road, Waterloo",['Lodging']
52bcbd6711d2d18d121a7aa8,"001133 - Baylis Road, Waterloo",['Hotel']
4b58224af964a520d54b28e3,"001133 - Baylis Road, Waterloo","['Café', 'Coffee Shop', 'Restaurant']"
4bcaf7860687ef3b40d3dccc,"200069 - Knaresborough Place, Earl's Court","['Café', 'Coffee Shop']"
4d442740bbb1a143bafa4272,"200069 - Knaresborough Place, Earl's Court",['Café']
4adc4b7df964a520ab2b21e3,"200069 - Knaresborough Place, Earl's Court",['Bar']
4f5620f1e4b0861b32954692,"200069 - Knaresborough Place, Earl's Court",['Post Office']
503f6371e4b002dc1173d8a0,"200069 - Knaresborough Place, Earl's Court",['College Classroom']
4e0068e1091a5da4052a5553,"200069 - Knaresborough Place, Earl's Court",['Skate Park']
4bec2b7e62c0c92839fee2d4,"200069 - Knaresborough Place, Earl's Court",['Playground']
5f3acb482d6941f5a6c68766,"200069 - Knaresborough Place, Earl's Court",[]
4f588e06e4b014b62a92722f,"200069 - Knaresborough Place, Earl's Court",['Physician']
62db23356b9049edd0494da0,"200069 - Knaresborough Place, Earl's Court",['Public Transportation']
4c2e4fee213c2d7ffaf32e5d,"200165 - Wellington Row, Bethnal Green","['Bar', 'Coffee Shop', 'Restaurant']"
5b13ebe4464d65002c2630ae,"200165 - Wellington Row, Bethnal Green",['Park']
5527e242498e97f6d81a5347,"200165 - Wellington Row, Bethnal Green",['Warehouse']
5c31e626149946002ccb97e9,"200165 - Wellington Row, Bethnal Green","['Sake Bar', 'Restaurant']"
5aad2e7d135b39744bd81176,"200165 - Wellington Row, Bethnal Green","['Cocktail Bar', 'Restaurant']"
4dce598ed4c065592f7bfd07,"200165 - Wellington Row, Bethnal Green",['Elementary School']
56b37653498e6c9354ec5a9a,"200165 - Wellington Row, Bethnal Green",['Park']
5c7aaaa7b9a5a8002ceb3ee4,"200165 - Wellington Row, Bethnal Green",['Coffee Shop']
4bc855442f94d13ad058137f,"200165 - Wellington Row, Bethnal Green",['Bakery']
5881212751666a7973390c46,"200165 - Wellington Row, Bethnal Green","['Fast Food Restaurant', 'Kebab Restaurant', 'Lebanese Restaurant']"
4d066dd954d0236aaf3cf9d5,"300005 - Ethelburga Estate, Battersea Park",['Grocery Store / Supermarket']
54d77a21498e92bf4aa0a917,"300005 - Ethelburga Estate, Battersea Park","['Coffee Shop', 'Restaurant']"
62c4763fcbe28a224e136c41,"300005 - Ethelburga Estate, Battersea Park",['Bakery']
5c9396549411f2002b5fbfce,"300005 - Ethelburga Estate, Battersea Park",['Dining and Drinking']
4c1fa43c920076b03512c5e9,"300005 - Ethelburga Estate, Battersea Park",['Grocery Store / Supermarket']
4acf1a99f964a5206bd220e3,"300005 - Ethelburga Estate, Battersea Park","['Pub', 'Restaurant']"
5c9e224c16ef67002c1d03b0,"300005 - Ethelburga Estate, Battersea Park","['Sports Bar', 'Restaurant']"
5e523d190f683f000843b499,"300005 - Ethelburga Estate, Battersea Park",['Coffee Shop']
6120c7af178f816ef81addbf,"300005 - Ethelburga Estate, Battersea Park","['Café', 'Restaurant']"
4c6bb7b1e503c928819148b3,"300005 - Ethelburga Estate, Battersea Park",['Hair Salon']
5be6b93f56c89f0039739fc7,"200185 - St. John's Road, Clapham Junction",['Organic Grocery']
5547414a498eede8a3087131,"200185 - St. John's Road, Clapham Junction",['Nail Salon']
4b50d8cef964a520163527e3,"200185 - St. John's Road, Clapham Junction","['American Restaurant', 'Steakhouse']"
4e7761b78998ed82a597007a,"200185 - St. John's Road, Clapham Junction",['Gift Store']
4ae2d9f8f964a5208d8f21e3,"200185 - St. John's Road, Clapham Junction",['Museum']
4f04597be5faf0bb0bdcfcc6,"200185 - St. John's Road, Clapham Junction",['Restaurant']
4d11f1cb12916dcb45f5d18a,"200185 - St. John's Road, Clapham Junction",['Gift Store']
52d71ac611d2dae852a0be1f,"200185 - St. John's Road, Clapham Junction","['Cafes, Coffee, and Tea Houses', 'Indian Restaurant', 'Middle Eastern Restaurant']"
4ceb6229b99754819a6d0c45,"200185 - St. John's Road, Clapham Junction",['Hotel']
51dc0bd9498e5e72a947af2d,"200185 - St. John's Road, Clapham Junction",['Business and Professional Services']
4e58fe2fb0fbdca309f6b710,"001087 - Belgrave Road, Victoria",['Playground']
4ac518b5f964a5208ba020e3,"001087 - Belgrave Road, Victoria",['Lodging']
4ac518b9f964a520b0a120e3,"001087 - Belgrave Road, Victoria",['American Restaurant']
4f3cf096e4b0b928ae4594f0,"001087 - Belgrave Road, Victoria",['Monument']
4ac518b4f964a52072a020e3,"001087 - Belgrave Road, Victoria",['Hotel']
4b1706bdf964a5201fc123e3,"001087 - Belgrave Road, Victoria",['Lodging']
4db3c899a86e8d2707786e4e,"001087 - Belgrave Road, Victoria",['Restaurant']
4ac518b5f964a5208ca020e3,"001087 - Belgrave Road, Victoria",['Lodging']
4faec53de4b03b805518b6f2,"001087 - Belgrave Road, Victoria","['Eastern European Restaurant', 'French Restaurant']"
63b2eb449451ea3239cde43d,"001087 - Belgrave Road, Victoria",['Park']
4b16d783f964a5203fbe23e3,"001095 - LSBU (Borough Road), Elephant & Castle","['Bistro', 'Mediterranean Restaurant', 'Modern European Restaurant']"
5230b78411d284e53f40dd01,"001095 - LSBU (Borough Road), Elephant & Castle","['Cocktail Bar', 'Wine Bar', 'English Restaurant']"
5c10c086a0215b002cbf9ae9,"001095 - LSBU (Borough Road), Elephant & Castle",['Dining and Drinking']
4ef0a18e775b1214735b3d7a,"001095 - LSBU (Borough Road), Elephant & Castle","['Argentinian Restaurant', 'South American Restaurant', 'Steakhouse']"
4bd6fb97637ba5938302f970,"001095 - LSBU (Borough Road), Elephant & Castle",['Barbershop']
500db2c5e4b0ddfaa8059f41,"001095 - LSBU (Borough Road), Elephant & Castle","['Bar', 'Gastropub']"
4e6b36cb62e1cd1d5509bb73,"001095 - LSBU (Borough Road), Elephant & Castle","['Coffee Shop', 'Deli', 'Mediterranean Restaurant']"
4b556900f964a520a7e327e3,"001095 - LSBU (Borough Road), Elephant & Castle","['Bar', 'Mediterranean Restaurant']"
57af2111498e004a34273815,"001095 - LSBU (Borough Road), Elephant & Castle",['Gym and Studio']
4ac518e8f964a52082ab20e3,"001095 - LSBU (Borough Road), Elephant & Castle",['Modern European Restaurant']
51f8cddd498e61f88ee861b7,"200070 - Arlington Road, Camden Town",['Landmarks and Outdoors']
4b233922f964a520785424e3,"200070 - Arlington Road, Camden Town",['Park']
4e9ae32529c27d6ad6c14261,"200070 - Arlington Road, Camden Town",['Arts and Entertainment']
4d610ffbb6b9a1cdf2fd8251,"200070 - Arlington Road, Camden Town",['Playground']
4c2e486b66e40f471af0bf8b,"200070 - Arlington Road, Camden Town","['Concert Hall', 'Music Venue', 'Theater']"
4bfd101a4cf820a180d8ebf4,"200070 - Arlington Road, Camden Town",['Tennis Court']
4ac518e1f964a52048aa20e3,"200070 - Arlington Road, Camden Town","['Café', 'Restaurant']"
571d3a42498e7a0a1bda46cf,"200070 - Arlington Road, Camden Town",['Residential Building']
4c3cf0397d002d7f2d25af18,"200070 - Arlington Road, Camden Town",['Government Building']
4bf94c348d30d13a74f10118,"200070 - Arlington Road, Camden Town",['Park']
4e1b1af988770d5776e3b8ad,"001130 - Grove End Road, St. John's Wood",['Landmarks and Outdoors']
57d88315498e6930330ec195,"001130 - Grove End Road, St. John's Wood",['Hotel']
4ac518f8f964a520f4af20e3,"001130 - Grove End Road, St. John's Wood",['Stable']
5375c48e498ee240e0bde532,"001130 - Grove End Road, St. John's Wood",['Hotel']
4ac518d2f964a52026a720e3,"001130 - Grove End Road, St. John's Wood",['Park']
4b7d19bdf964a52098ae2fe3,"001130 - Grove End Road, St. John's Wood",['Hotel']
4ac518b6f964a52011a120e3,"001130 - Grove End Road, St. John's Wood",['Hotel']
4ac518b6f964a520dba020e3,"001130 - Grove End Road, St. John's Wood",['Hotel']
51d56ebfe4b098c3c8790eb9,"001130 - Grove End Road, St. John's Wood",['Track']
4ac518e1f964a5205baa20e3,"001130 - Grove End Road, St. John's Wood",['Restaurant']
4d0b98fbdd5fa1cd31f35989,"001031 - Nesham Street, Wapping",['Art Gallery']
511e7cd0e4b0eaecfc0f759c,"001031 - Nesham Street, Wapping","['Cocktail Bar', 'Pub', 'Restaurant']"
53f78ec6498e31b96a6c36cd,"001031 - Nesham Street, Wapping",['Park']
4ce010073644a093d2c5559f,"001031 - Nesham Street, Wapping",['Housewares Store']
4d4c07c17aa6a35dcc8cd270,"001031 - Nesham Street, Wapping","['Fish and Chips Shop', 'Fast Food Restaurant']"
57e0084a498ebe11df30444c,"001031 - Nesham Street, Wapping","['Bakery', 'Café', 'Restaurant']"
4ac518c6f964a520f9a420e3,"001031 - Nesham Street, Wapping",['English Restaurant']
4ae46ab4f964a520779a21e3,"001031 - Nesham Street, Wapping","['Café', 'Coffee Shop', 'Italian Restaurant']"
4ae49033f964a520b49b21e3,"001031 - Nesham Street, Wapping",['Hair Salon']
5b2552d38d0a53003900f4f2,"001031 - Nesham Street, Wapping",['Pizzeria']
4bd303c4b221c9b679a0d8d0,"000980 - Malet Street, Bloomsbury",['Nature Preserve']
4c114e5d416620a183ded8e4,"000980 - Malet Street, Bloomsbury",['Park']
4e7c607ab803b97a5cd6e149,"000980 - Malet Street, Bloomsbury",['Dog Park']
4ee1d77f0e01e3535006744a,"000980 - Malet Street, Bloomsbury",['Office Building']
564b4591498eaa1853c2103b,"000980 - Malet Street, Bloomsbury",['Park']
59f475d8c876c84aff1226b6,"000980 - Malet Street, Bloomsbury",['Parking']
73dc718b935f49cee2b3bdb1,"000980 - Malet Street, Bloomsbury",['Golf Course']
a30e8da5e7014e05141590bb,"000980 - Malet Street, Bloomsbury",['Garden Center']
5f34e6b29f92087f393ef319,"000980 - Malet Street, Bloomsbury",['Parking']
3abf64ae7ea6467a3ee6c878,"000980 - Malet Street, Bloomsbury",[]
4ad2f913f964a520ece220e3,"001131 - Graham Street, Angel",['Retail']
5a1c12bab546185b18bdfd80,"001131 - Graham Street, Angel",['Dining and Drinking']
57275625498e43455692fb91,"001131 - Graham Street, Angel",['Bistro']
59d77aa1029a552c5f80b296,"001131 - Graham Street, Angel","['Pub', 'Thai Restaurant']"
5783cb5c498e3c23309460e6,"001131 - Graham Street, Angel",['Chinese Restaurant']
58543b8f4287c920be5230ca,"001131 - Graham Street, Angel","['Bar', 'Pizzeria']"
4ade0758f964a520826721e3,"001131 - Graham Street, Angel","['Wine Bar', 'Restaurant']"
4ac518e6f964a5200aab20e3,"001131 - Graham Street, Angel",['Seafood Restaurant']
4b572e34f964a520cb2928e3,"001131 - Graham Street, Angel","['Bakery', 'Sandwich Restaurant']"
4d9f608b0ea841bde47adbd7,"001131 - Graham Street, Angel",['Grocery Store / Supermarket']
4c3d6453933b0f474264e521,"200088 - Clarges Street, Mayfair",['Plaza']
4e9ae32529c27d6ad6c14261,"200088 - Clarges Street, Mayfair",['Arts and Entertainment']
4d610ffbb6b9a1cdf2fd8251,"200088 - Clarges Street, Mayfair",['Playground']
4bf94c348d30d13a74f10118,"200088 - Clarges Street, Mayfair",['Park']
4bfd101a4cf820a180d8ebf4,"200088 - Clarges Street, Mayfair",['Tennis Court']
4ad2186ef964a5205edf20e3,"200088 - Clarges Street, Mayfair",['Lodging']
51f8cddd498e61f88ee861b7,"200088 - Clarges Street, Mayfair",['Landmarks and Outdoors']
59d7ad9c51950e66226b21fe,"200088 - Clarges Street, Mayfair",['Parking']
